,,Students_per_Teachers,Students_per_Teachers,Students_per_Teachers
,,min,max,mean
Parzęczew,Punkt przedszkolny,7.833333333333333,8.333333333333334,8.083333333333334
Parzęczew,Szkoła podstawowa,6.684210526315789,10.157894736842104,8.421052631578947
Pasym,Przedszkole,9.8,9.8,9.8
Pasym,Szkoła podstawowa,6.142857142857143,7.357142857142857,6.645833333333333
Paszowice,Szkoła podstawowa,4.2272727272727275,4.6521739130434785,4.4397233201581034
Paszowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pasłęk,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pasłęk,Przedszkole,10.6,11.307692307692308,10.953846153846154
Pasłęk,Szkoła podstawowa,7.0,12.902439024390244,10.129578713968959
Pasłęk,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pawonków,Przedszkole,4.0,8.333333333333334,6.333333333333334
Pawonków,Szkoła podstawowa,2.1052631578947367,9.096774193548388,4.230054792406236
Pawonków,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pawłosiów,Punkt przedszkolny,6.0,13.5,9.75
Pawłosiów,Szkoła podstawowa,4.552631578947368,5.964285714285714,5.258458646616541
Pawłosiów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pawłowice,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pawłowice,Przedszkole,3.5,13.333333333333334,9.714529914529916
Pawłowice,Szkoła podstawowa,6.9,10.176470588235293,8.683609854198089
Pawłowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pawłowiczki,Szkoła podstawowa,3.4444444444444446,5.9411764705882355,4.69281045751634
Pawłowiczki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pawłów,Punkt przedszkolny,17.0,17.0,17.0
Pawłów,Szkoła podstawowa,4.3,8.952380952380953,6.8203151812466665
Pałecznica,Punkt przedszkolny,6.8,8.5,7.7625
Pałecznica,Sześcioletnia szkoła muzyczna I stopnia,5.428571428571429,5.428571428571429,5.428571428571429
Pałecznica,Szkoła podstawowa,6.511111111111111,6.511111111111111,6.511111111111111
Pcim,Przedszkole,6.846153846153846,8.333333333333334,7.589743589743589
Pcim,Punkt przedszkolny,8.8,12.0,10.1
Pcim,Szkoła podstawowa,5.172413793103448,9.16326530612245,7.210149287858647
Pelplin,Liceum ogólnokształcące,2.238095238095238,2.238095238095238,2.238095238095238
Pelplin,Przedszkole,11.307692307692308,11.307692307692308,11.307692307692308
Pelplin,Specjalny Ośrodek Szkolno-Wychowawczy,0.21568627450980393,0.21568627450980393,0.21568627450980393
Pelplin,Szkoła podstawowa,6.052631578947368,11.15,8.601315789473684
Pelplin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Perlejewo,Gimnazjum,4.833333333333333,4.833333333333333,4.833333333333333
Perlejewo,Punkt przedszkolny,12.5,12.5,12.5
Perlejewo,Szkoła podstawowa,6.884615384615385,6.884615384615385,6.884615384615385
Perzów,Gimnazjum,1.8823529411764706,1.8823529411764706,1.8823529411764706
Perzów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pełczyce,Przedszkole,13.88888888888889,13.88888888888889,13.88888888888889
Pełczyce,Szkoła podstawowa,6.421052631578948,8.833333333333334,7.5908692185007975
Piaseczno,Gimnazjum,2.56,2.56,2.56
Piaseczno,Liceum ogólnokształcące,1.1666666666666667,70.0,28.574814814814818
Piaseczno,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.3478260869565217,1.3478260869565217,1.3478260869565217
Piaseczno,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Piaseczno,Placówki artystyczne (ognisko artystyczne),0.0,0.0,0.0
Piaseczno,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Piaseczno,Przedszkole,1.8888888888888888,59.0,9.381383287257373
Piaseczno,Punkt przedszkolny,0.5,16.0,5.887499999999999
Piaseczno,Specjalny Ośrodek Szkolno-Wychowawczy,0.26136363636363635,0.26136363636363635,0.26136363636363635
Piaseczno,Specjalny Ośrodek Wychowawczy,6.4,6.4,6.4
Piaseczno,Sześcioletnia szkoła muzyczna I stopnia,2.0,3.6363636363636362,2.877840909090909
Piaseczno,Szkoła podstawowa,3.2,12.075471698113208,7.808607357338636
Piaseczno,Szkoła policealna,0.5,30.0,20.086309523809522
Piaseczno,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piaski,Przedszkole,6.666666666666667,12.555555555555555,8.671111111111111
Piaski,Specjalny Ośrodek Szkolno-Wychowawczy,0.6086956521739131,0.6086956521739131,0.6086956521739131
Piaski,Szkoła podstawowa,1.0526315789473684,9.73913043478261,6.817573237353625
Piaski,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piastów,Liceum ogólnokształcące,1.7,4.194444444444445,2.9472222222222224
Piastów,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Piastów,Przedszkole,7.0,20.0,10.538173107332263
Piastów,Punkt przedszkolny,10.0,10.0,10.0
Piastów,Szkoła podstawowa,2.857142857142857,9.75,6.80176269737394
Piastów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piechowice,Dom wczasów dziecięcych,0.0,0.0,0.0
Piechowice,Gimnazjum,3.0,3.0,3.0
Piechowice,Przedszkole,7.333333333333333,11.125,9.229166666666666
Piechowice,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Piechowice,Szkoła podstawowa,9.0,9.0,9.0
Piechowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piecki,Przedszkole,8.75,8.75,8.75
Piecki,Szkoła podstawowa,3.111111111111111,9.959183673469388,5.551123479694908
Piekary Śląskie,Liceum ogólnokształcące,21.428571428571427,21.428571428571427,21.428571428571427
Piekary Śląskie,Młodzieżowy dom kultury,0.0,0.0,0.0
Piekary Śląskie,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Piekary Śląskie,Przedszkole,3.8666666666666667,12.2,8.930680124613948
Piekary Śląskie,Sześcioletnia szkoła muzyczna I stopnia,5.125,5.125,5.125
Piekary Śląskie,Szkoła podstawowa,2.9318181818181817,10.76086956521739,7.464751160994934
Piekary Śląskie,Szkoła policealna,4.0,11.705882352941176,7.852941176470588
Piekary Śląskie,Technikum,0.7777777777777778,0.7777777777777778,0.7777777777777778
Piekary Śląskie,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piekoszów,Gimnazjum,1.7,1.7,1.7
Piekoszów,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Piekoszów,Przedszkole,5.857142857142857,8.909090909090908,7.383116883116882
Piekoszów,Szkoła podstawowa,5.481481481481482,8.45,7.28674607140874
Piekoszów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pielgrzymka,Przedszkole,7.0,7.0,7.0
Pielgrzymka,Szkoła podstawowa,2.3076923076923075,6.208333333333333,4.485734037204625
Pieniężno,Gimnazjum,4.3,4.3,4.3
Pieniężno,Szkoła podstawowa,4.642857142857143,5.090909090909091,4.855699855699856
Pieniężno,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pierzchnica,Szkoła podstawowa,7.055555555555555,9.816326530612244,8.4359410430839
Pieszyce,Gimnazjum,0.6666666666666666,0.6666666666666666,0.6666666666666666
Pieszyce,Przedszkole,9.88888888888889,10.533333333333333,10.211111111111112
Pieszyce,Szkoła podstawowa,1.8571428571428572,10.145833333333334,6.193974519632415
Pieszyce,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pietrowice Wielkie,Przedszkole,11.727272727272727,11.727272727272727,11.727272727272727
Pietrowice Wielkie,Szkoła podstawowa,10.63888888888889,10.63888888888889,10.63888888888889
Pietrowice Wielkie,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pieńsk,Przedszkole,9.785714285714286,9.785714285714286,9.785714285714286
Pieńsk,Szkoła podstawowa,5.157894736842105,8.134615384615385,6.167678812415655
Pilawa,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Pilawa,Przedszkole,6.0,12.28,9.14
Pilawa,Szkoła podstawowa,9.055555555555555,10.61111111111111,9.882680491551458
Pilchowice,Przedszkole,8.0,8.0,8.0
Pilchowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pilica,Przedszkole,13.3,13.3,13.3
Pilica,Szkoła podstawowa,7.5,8.4,7.95
Pilica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pilzno,Branżowa szkoła I stopnia,12.066666666666666,12.066666666666666,12.066666666666666
Pilzno,Gimnazjum,5.066666666666666,5.066666666666666,5.066666666666666
Pilzno,Liceum ogólnokształcące,4.285714285714286,10.6,7.442857142857143
Pilzno,Przedszkole,8.333333333333334,10.785714285714286,9.306349206349209
Pilzno,Szkoła podstawowa,3.3,10.931034482758621,6.931351076141623
Pionki,Liceum ogólnokształcące,4.888888888888889,4.888888888888889,4.888888888888889
Pionki,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pionki,Przedszkole,5.923076923076923,8.894736842105264,7.897508996851102
Pionki,Szkoła podstawowa,3.1333333333333333,10.433333333333334,6.91514676244172
Pionki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piotrków Kujawski,Branżowa szkoła I stopnia,1.9444444444444444,1.9444444444444444,1.9444444444444444
Piotrków Kujawski,Przedszkole,10.285714285714286,10.285714285714286,10.285714285714286
Piotrków Kujawski,Szkoła podstawowa,5.214285714285714,8.810126582278482,7.471100395151029
Piotrków Trybunalski,Biblioteki pedagogiczne,0.0,0.0,0.0
Piotrków Trybunalski,Branżowa szkoła I stopnia,1.0588235294117647,1.0588235294117647,1.0588235294117647
Piotrków Trybunalski,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Piotrków Trybunalski,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Piotrków Trybunalski,Delegatura,0.0,0.0,0.0
Piotrków Trybunalski,Gimnazjum,0.5625,1.125,0.84375
Piotrków Trybunalski,Liceum ogólnokształcące,2.2222222222222223,25.666666666666668,11.252903556659156
Piotrków Trybunalski,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Piotrków Trybunalski,Niepubliczna placówka kształcenia ustawicznego i praktycznego ze szkołami,0.0,0.0,0.0
Piotrków Trybunalski,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Piotrków Trybunalski,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Piotrków Trybunalski,Przedszkole,3.4,17.0,7.829905511155512
Piotrków Trybunalski,Specjalny Ośrodek Szkolno-Wychowawczy,0.24210526315789474,0.24210526315789474,0.24210526315789474
Piotrków Trybunalski,Szkoła podstawowa,1.0833333333333333,11.571428571428571,6.568226689275309
Piotrków Trybunalski,Szkoła policealna,0.0,38.22222222222222,13.136139227423303
Piotrków Trybunalski,Technikum,6.146341463414634,6.146341463414634,6.146341463414634
Piotrków Trybunalski,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pisz,Gimnazjum,1.0714285714285714,2.0,1.5357142857142856
Pisz,Liceum ogólnokształcące,2.6470588235294117,8.5,5.51890756302521
Pisz,Międzyszkolny ośrodek sportowy,0.0,0.0,0.0
Pisz,Ogólnokształcąca szkoła muzyczna I stopnia,2.5641025641025643,2.5641025641025643,2.5641025641025643
Pisz,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,3.5789473684210527,3.5789473684210527,3.5789473684210527
Pisz,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Pisz,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pisz,Przedszkole,5.333333333333333,5.333333333333333,5.333333333333333
Pisz,Punkt przedszkolny,11.5,18.0,14.75
Pisz,Specjalny Ośrodek Szkolno-Wychowawczy,0.8260869565217391,0.8260869565217391,0.8260869565217391
Pisz,Szkoła podstawowa,1.7058823529411764,12.035087719298245,5.428641471333801
Pisz,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piszczac,Specjalny Ośrodek Szkolno-Wychowawczy,0.8387096774193549,0.8387096774193549,0.8387096774193549
Piszczac,Szkoła podstawowa,3.1666666666666665,4.3,3.7333333333333334
Piszczac,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piwniczna-Zdrój,Dom wczasów dziecięcych,0.0,0.0,0.0
Piwniczna-Zdrój,Przedszkole,5.333333333333333,9.666666666666666,7.428571428571428
Piwniczna-Zdrój,Punkt przedszkolny,3.75,8.333333333333334,6.111111111111112
Piwniczna-Zdrój,Szkoła podstawowa,3.6666666666666665,8.867924528301886,5.558901972298199
Piątek,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Piątek,Przedszkole,10.0,10.0,10.0
Piątek,Szkoła podstawowa,4.565217391304348,9.0,6.782608695652174
Piątek,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piątnica,Szkoła podstawowa,3.923076923076923,9.0,5.972027972027971
Piątnica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piła,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Piła,Liceum ogólnokształcące,2.3333333333333335,48.833333333333336,20.01610644257703
Piła,Młodzieżowy dom kultury,0.0,0.0,0.0
Piła,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Piła,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Piła,Przedszkole,2.0,12.0,8.401321663086367
Piła,Punkt przedszkolny,1.3571428571428572,1.7777777777777777,1.5674603174603174
Piła,Specjalny Ośrodek Szkolno-Wychowawczy,0.6867469879518072,0.6867469879518072,0.6867469879518072
Piła,Szkoła podstawowa,0.9090909090909091,10.161904761904761,8.037633044147238
Piła,Szkoła policealna,0.0,166.0,21.659071605782135
Piła,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Piława Górna,Przedszkole,15.909090909090908,15.909090909090908,15.909090909090908
Piława Górna,Specjalny Ośrodek Szkolno-Wychowawczy,0.6896551724137931,0.6896551724137931,0.6896551724137931
Piława Górna,Szkoła podstawowa,12.763157894736842,12.763157894736842,12.763157894736842
Pińczów,Branżowa szkoła I stopnia,1.5,4.153846153846154,2.826923076923077
Pińczów,Liceum ogólnokształcące,7.571428571428571,8.205882352941176,7.8886554621848735
Pińczów,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pińczów,Przedszkole,4.0,11.0,8.796885521885521
Pińczów,Punkt przedszkolny,2.6666666666666665,15.333333333333334,7.333333333333335
Pińczów,Specjalny Ośrodek Szkolno-Wychowawczy,0.7567567567567568,1.0,0.8783783783783784
Pińczów,Szkoła podstawowa,2.8333333333333335,9.596153846153847,4.557326007326008
Pińczów,Szkoła policealna,3.6363636363636362,3.6363636363636362,3.6363636363636362
Pińczów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Platerów,Młodzieżowy Ośrodek Wychowawczy,1.75,1.75,1.75
Platerów,Szkoła podstawowa,2.611111111111111,3.3636363636363638,2.9873737373737375
Platerów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Platerówka,Młodzieżowy Ośrodek Wychowawczy,1.0416666666666667,1.0416666666666667,1.0416666666666667
Platerówka,Szkoła podstawowa,6.0,6.0,6.0
Pleszew,Branżowa szkoła I stopnia,3.7142857142857144,3.7142857142857144,3.7142857142857144
Pleszew,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Pleszew,Liceum ogólnokształcące,2.8260869565217392,2.8260869565217392,2.8260869565217392
Pleszew,Młodzieżowy Ośrodek Wychowawczy,1.4285714285714286,1.4285714285714286,1.4285714285714286
Pleszew,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Pleszew,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Pleszew,Przedszkole,1.4545454545454546,11.7,7.783814616755793
Pleszew,Sześcioletnia szkoła muzyczna I stopnia,6.0588235294117645,6.0588235294117645,6.0588235294117645
Pleszew,Szkoła podstawowa,4.2,5.357142857142857,4.833862433862435
Pleszew,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pleśna,Przedszkole,4.75,9.571428571428571,7.160714285714286
Pleśna,Punkt przedszkolny,8.0,8.0,8.0
Pleśna,Szkoła podstawowa,1.8461538461538463,7.934782608695652,4.883596164218196
Pleśna,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pniewy,Gimnazjum,4.555555555555555,4.555555555555555,4.555555555555555
Pniewy,Liceum ogólnokształcące,4.5,4.5,4.5
Pniewy,Przedszkole,7.153846153846154,12.96,10.056923076923077
Pniewy,Punkt przedszkolny,12.0,25.0,17.25
Pniewy,Specjalny Ośrodek Szkolno-Wychowawczy,0.6,0.6,0.6
Pniewy,Szkoła podstawowa,5.105263157894737,11.136363636363637,7.331511910984489
Pniewy,Szkoła policealna,7.25,7.25,7.25
Pniewy,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pobiedziska,Liceum ogólnokształcące,3.6,3.6,3.6
Pobiedziska,Przedszkole,3.0,59.0,15.302314814814816
Pobiedziska,Szkoła podstawowa,2.0,11.949367088607595,7.213964326812428
Pobiedziska,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Poczesna,Przedszkole,4.142857142857143,9.25,7.266190476190476
Poczesna,Szkoła podstawowa,5.027777777777778,7.297872340425532,6.3701654433037405
Poczesna,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Poddębice,Gimnazjum,6.2272727272727275,6.2272727272727275,6.2272727272727275
Poddębice,Liceum ogólnokształcące,9.176470588235293,11.7,10.438235294117646
Poddębice,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Poddębice,Przedszkole,4.0,11.233333333333333,8.744444444444445
Poddębice,Szkoła podstawowa,3.6923076923076925,12.623188405797102,6.691029412997376
Poddębice,Szkoła policealna,8.666666666666666,8.666666666666666,8.666666666666666
Poddębice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Podedwórze,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Podegrodzie,Przedszkole,6.944444444444445,16.666666666666668,10.403439153439153
Podegrodzie,Szkoła podstawowa,4.0,9.217391304347826,5.8629735393007705
Podgórzyn,Szkoła podstawowa,4.333333333333333,8.333333333333334,6.2748538011695905
Podgórzyn,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Podkowa Leśna,Gimnazjum,1.9523809523809523,1.9523809523809523,1.9523809523809523
Podkowa Leśna,Liceum ogólnokształcące,2.125,2.125,2.125
Podkowa Leśna,Przedszkole,6.0,20.0,11.743589743589743
Podkowa Leśna,Punkt przedszkolny,2.5,12.0,7.25
Podkowa Leśna,Sześcioletnia szkoła muzyczna I stopnia,2.25,2.25,2.25
Podkowa Leśna,Szkoła podstawowa,7.842105263157895,8.377358490566039,8.109731876861966
Podkowa Leśna,Szkoła policealna,0.0,1.5384615384615385,0.7692307692307693
Pogorzela,Przedszkole,11.933333333333334,11.933333333333334,11.933333333333334
Pogorzela,Szkoła podstawowa,10.659574468085106,10.659574468085106,10.659574468085106
Pogorzela,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pokrzywnica,Przedszkole,10.727272727272727,10.727272727272727,10.727272727272727
Pokrzywnica,Szkoła podstawowa,3.7777777777777777,7.086956521739131,5.518188587410555
Pokój,Młodzieżowy Ośrodek Wychowawczy,1.0454545454545454,1.0454545454545454,1.0454545454545454
Pokój,Szkoła podstawowa,8.869565217391305,8.869565217391305,8.869565217391305
Pokój,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Polanica-Zdrój,Gimnazjum,1.411764705882353,1.411764705882353,1.411764705882353
Polanica-Zdrój,Przedszkole,8.444444444444445,12.0,10.148148148148147
Polanica-Zdrój,Specjalny Ośrodek Szkolno-Wychowawczy,1.125,1.125,1.125
Polanica-Zdrój,Szkoła podstawowa,4.173913043478261,8.659574468085106,6.416743755781683
Polanica-Zdrój,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Polanka Wielka,Szkoła podstawowa,3.9523809523809526,3.9523809523809526,3.9523809523809526
Polanka Wielka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Polanów,Młodzieżowy Ośrodek Wychowawczy,1.2432432432432432,1.2432432432432432,1.2432432432432432
Polanów,Przedszkole,9.25,9.25,9.25
Polanów,Szkoła podstawowa,2.3076923076923075,5.533333333333333,3.9205128205128204
Polanów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Police,Liceum ogólnokształcące,3.375,24.4,13.8875
Police,Młodzieżowy Ośrodek Wychowawczy,1.8333333333333333,1.8333333333333333,1.8333333333333333
Police,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Police,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Police,Przedszkole,7.461538461538462,10.571428571428571,9.086103330220977
Police,Punkt przedszkolny,7.0,9.0,8.0
Police,Specjalny Ośrodek Szkolno-Wychowawczy,0.673469387755102,0.8648648648648649,0.7691671263099835
Police,Sześcioletnia szkoła muzyczna I stopnia,6.333333333333333,6.333333333333333,6.333333333333333
Police,Szkoła podstawowa,2.9444444444444446,11.55,7.483936112098531
Police,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Policzna,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Polkowice,Liceum ogólnokształcące,7.666666666666667,7.666666666666667,7.666666666666667
Polkowice,Ognisko pracy pozaszkolnej,0.0,0.0,0.0
Polkowice,Przedszkole,3.5,18.5,8.910866910866911
Polkowice,Punkt przedszkolny,2.0,10.0,6.541666666666667
Polkowice,Szkoła podstawowa,4.833333333333333,7.590361445783133,6.511362675026706
Polkowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Polska Cerekiew,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pomiechówek,Gimnazjum,3.9545454545454546,3.9545454545454546,3.9545454545454546
Pomiechówek,Przedszkole,10.206896551724139,10.206896551724139,10.206896551724139
Pomiechówek,Szkoła podstawowa,4.15625,10.859649122807017,7.005299707602339
Pomiechówek,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Poniatowa,Gimnazjum,5.6521739130434785,5.6521739130434785,5.6521739130434785
Poniatowa,Ognisko pracy pozaszkolnej,0.0,0.0,0.0
Poniatowa,Poradnia specjalistyczna,0.0,0.0,0.0
Poniatowa,Przedszkole,5.75,11.91304347826087,8.831521739130434
Poniatowa,Punkt przedszkolny,3.0,3.0,3.0
Poniatowa,Szkoła podstawowa,2.75,9.471428571428572,5.758386243386243
Poniatowa,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Poniec,Przedszkole,10.333333333333334,13.75,12.041666666666668
Poniec,Szkoła podstawowa,7.310344827586207,10.53061224489796,8.920478536242083
Popielów,Gimnazjum,3.533333333333333,3.533333333333333,3.533333333333333
Popielów,Młodzieżowy Ośrodek Wychowawczy,0.75,0.75,0.75
Popielów,Przedszkole,6.25,12.1,9.116666666666667
Popielów,Szkoła podstawowa,7.133333333333334,8.823529411764707,8.0640522875817
Popów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Poraj,Przedszkole,9.416666666666666,11.466666666666667,10.441666666666666
Poraj,Szkoła podstawowa,2.4615384615384617,7.774193548387097,5.093987833889657
Poronin,Przedszkole,4.615384615384615,11.5,8.226707116412998
Poronin,Szkoła podstawowa,2.9047619047619047,7.71875,5.359192873055655
Porąbka,Dom wczasów dziecięcych,0.0,0.0,0.0
Porąbka,Przedszkole,5.666666666666667,8.055555555555555,7.016239316239316
Porąbka,Szkoła podstawowa,5.333333333333333,10.1,7.4407043407043405
Poręba,Przedszkole,13.285714285714286,13.285714285714286,13.285714285714286
Poręba,Szkoła podstawowa,5.642857142857143,11.324324324324325,8.483590733590734
Poręba,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Postomino,Szkoła podstawowa,5.6,9.297297297297296,7.693223845855425
Postomino,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Potok Górny,Szkoła podstawowa,5.05,8.8,7.063690476190476
Potok Wielki,Szkoła podstawowa,6.103448275862069,6.851851851851852,6.528309919114517
Potok Wielki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Potworów,Przedszkole,8.75,22.0,15.375
Potworów,Szkoła podstawowa,3.8333333333333335,9.58695652173913,6.710144927536232
Potęgowo,Przedszkole,8.625,8.625,8.625
Potęgowo,Szkoła podstawowa,4.705882352941177,9.823529411764707,7.691622103386809
Powidz,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Pozezdrze,Przedszkole,7.833333333333333,7.833333333333333,7.833333333333333
Pozezdrze,Szkoła podstawowa,9.346153846153847,9.346153846153847,9.346153846153847
Poznań,Biblioteki pedagogiczne,0.0,0.0,0.0
Poznań,Branżowa szkoła I stopnia,5.888888888888889,5.888888888888889,5.888888888888889
Poznań,Bursa,0.0,0.0,0.0
Poznań,Czteroletnie liceum plastyczne,4.511111111111111,4.511111111111111,4.511111111111111
Poznań,Dziewięcioletnia ogólnokształcąca szkoła baletowa,2.8358208955223883,2.8358208955223883,2.8358208955223883
Poznań,Dziewięcioletnia szkoła sztuki tańca,11.0,13.11111111111111,12.055555555555555
Poznań,Gimnazjum,0.3333333333333333,8.545454545454545,1.6953365995088225
Poznań,Liceum ogólnokształcące,0.1111111111111111,114.0,17.12313853016801
Poznań,Młodzieżowy dom kultury,0.0,0.0,0.0
Poznań,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Poznań,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Poznań,Ogród jordanowski,0.0,0.0,0.0
Poznań,Ogólnokształcąca szkoła muzyczna I stopnia,2.8461538461538463,3.3009708737864076,3.086078610350455
Poznań,Ogólnokształcąca szkoła muzyczna II stopnia,1.9931506849315068,1.9931506849315068,1.9931506849315068
Poznań,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,0.0,7.636363636363637,3.2121212121212124
Poznań,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Poznań,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Poznań,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Poznań,Poznańska szkoła chóralna,2.9692307692307693,2.9692307692307693,2.9692307692307693
Poznań,Przedszkole,0.75,75.0,8.544738331358786
Poznań,Punkt przedszkolny,1.0,19.0,6.14997481205921
Poznań,Specjalny Ośrodek Szkolno-Wychowawczy,0.30327868852459017,0.39814814814814814,0.35071341833636915
Poznań,Specjalny Ośrodek Wychowawczy,3.466666666666667,3.466666666666667,3.466666666666667
Poznań,Sześcioletnia szkoła muzyczna I stopnia,5.636363636363637,5.636363636363637,5.636363636363637
Poznań,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Poznań,Szkoła podstawowa,0.8095238095238095,13.222222222222221,6.714035261222528
Poznań,Szkoła policealna,0.0,450.0,37.54171728846535
Poznań,Szkoła policealna plastyczna,2.25,30.0,13.379629629629628
Poznań,Technikum,7.738095238095238,8.794117647058824,8.314016316909276
Poznań,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Połajewo,Przedszkole,11.045454545454545,11.045454545454545,11.045454545454545
Połajewo,Szkoła podstawowa,6.181818181818182,8.065217391304348,6.850461133069828
Połaniec,Przedszkole,9.095238095238095,9.095238095238095,9.095238095238095
Połaniec,Szkoła podstawowa,2.9411764705882355,8.535714285714286,5.738445378151261
Połaniec,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Połczyn-Zdrój,Dom wczasów dziecięcych,0.0,0.0,0.0
Połczyn-Zdrój,Liceum ogólnokształcące,12.5,12.5,12.5
